index,annotation,tag,source,text,uri,label,date,checken
338,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/27ea3b03-1643-4638-989f-30a3ae16aa1e,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_23,Cor,http://www.wikidata.org/entity/Q124991822,,,
649,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/51bd5630-83c8-4475-b5ed-c5294260ce6f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_24,Cor,http://www.wikidata.org/entity/Q124991822,,,
1562,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bca1c812-f56f-445a-8476-3c4c24cf4ca8,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_24,Cor,http://www.wikidata.org/entity/Q124991822,,,
1891,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e665c300-0cf6-426b-9440-abd5cfce6c09,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_24,Greet,http://www.wikidata.org/entity/Q124972258,,,
1853,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e1927b79-d2f6-4a4e-a87b-77270331514a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_25,Cor,http://www.wikidata.org/entity/Q124991822,,,
867,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6c66a867-656a-40e8-b5b8-6606fe0944df,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_25,Greet,http://www.wikidata.org/entity/Q124972258,,,
1824,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/dd5daeb9-e235-493b-b791-3f106107c901,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_26,De twee oma's,,,,Oma Hennekam en oma van Hinte?
474,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/39707a35-5993-4f66-86e6-0b643553bb2b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_26,Greet,http://www.wikidata.org/entity/Q124972258,,,
754,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5ef8814d-7907-45b2-9473-29c06bc39954,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_28,Cor,http://www.wikidata.org/entity/Q124991822,,,
1027,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7f2425f7-20b7-4128-be48-fc47fb3491ee,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_29,Cor,http://www.wikidata.org/entity/Q124991822,,,
1309,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9fb4335d-161a-45b9-b82d-142390459181,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_33,ante Gerrie,,,,Tante Gerrie?
487,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3ae041e5-bb14-4601-a124-ceb38ce7a45a,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0057_p057/tr_1_tl_36,Duitsland,http://www.wikidata.org/entity/Q183,,,
733,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5c77e94f-e8ee-4fca-9151-f9760669ea06,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_1,16 mei 1943,,,1943-05-16,
443,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/34d4b6a9-8a59-4993-b21b-6aed7c19b854,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_13,17 mei 1943,,,1943-05-17,
1801,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/daf426ee-4a2c-47a7-afa4-b878cfebf744,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_15,Cor,http://www.wikidata.org/entity/Q124991822,,,
1436,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ad513b07-1686-4b73-86c1-7ad364d2f26b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_2,Dokter,https://archief.amsterdam/indexen/deeds/864e5a3d-7d7c-4a72-a795-7790186f019a?person=98533432-febe-56a3-e053-b784100ade19,,,
1518,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b7f53950-ca54-4469-97c4-00874b1df6f5,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_24,Ferdinand Bolstraat,https://adamlink.nl/geo/street/ferdinand-bolstraat/1317,,,
809,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/66c7b37f-adcf-471c-a68e-6df857067cfc,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_26,Cor,http://www.wikidata.org/entity/Q124991822,,,
621,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4db5cd50-3c78-41b9-b4c8-912d62308b2f,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_27,Omval,http://www.wikidata.org/entity/Q966809,,,
1835,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/df7c5541-0bf2-403f-a1c4-fba3f5b9a8f1,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_29,Het Roergebied,http://www.wikidata.org/entity/Q151993,,,
102,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0d01daf6-f037-4472-9d73-5d7967b2c6fb,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_29,in de buurt van Kassel,http://www.wikidata.org/entity/Q3239281,,,stuwdam in de buurt van Kassel
1007,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7c888bed-d7fd-4d73-bcea-308ce417d6a9,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_35,Greet,http://www.wikidata.org/entity/Q124972258,,,
1135,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8b6ca482-57ed-4525-9863-b4ee6dddcfd1,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_36,Cor,http://www.wikidata.org/entity/Q124991822,,,
2029,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f8d97519-aa39-4c05-9e6c-658ddef9c4d7,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_37,Greet,http://www.wikidata.org/entity/Q124972258,,,
1456,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b09e3c6b-9e67-4368-9489-b996f7d88676,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_5,Cor,http://www.wikidata.org/entity/Q124991822,,,
698,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5825e5c4-7ec2-4a0b-ac5b-b2345c6809bd,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_5,Greet,http://www.wikidata.org/entity/Q124972258,,,
889,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6e564eb2-ae5d-4586-ae81-13bdcd5450f7,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0061_p061/tr_1_tl_6,Amsterdam,http://www.wikidata.org/entity/Q727,,,
1717,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cf2ed218-c927-4dd1-87ab-4ff5b2cea8ba,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_11,Mevrouw Kappelhof,https://archief.amsterdam/indexen/deeds/98533422-dc86-56a3-e053-b784100ade19?person=98533422-dc87-56a3-e053-b784100ade19,,,bovenbuurvrouw
137,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/10f9bd7b-31c6-4240-8ed7-1df9f3d590ed,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_13,25 mei 1943,,,1943-05-25,
1822,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/dd435109-8585-459a-8f9b-3feebac1ad99,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_17,keizersgracht,https://adamlink.nl/geo/street/keizersgracht/2337,,,
564,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4693be66-9dcd-406f-9f79-09dd20265881,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_35,Greet,http://www.wikidata.org/entity/Q124972258,,,
1051,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/81ca46b4-d64b-4a1d-99a4-1395f1742608,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_36,Cor,http://www.wikidata.org/entity/Q124991822,,,
504,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3cfeb010-7e84-4b2d-a59e-a8b858079732,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_5,Cor,http://www.wikidata.org/entity/Q124991822,,,
258,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1cd8a8cc-9027-4ccb-92c8-ed1a4e17673f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_6,Cor,http://www.wikidata.org/entity/Q124991822,,,
1694,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cbd5ce6c-91b2-4f2f-94bb-b749cd2a4e6c,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0064_p064/tr_1_tl_9,Cor,http://www.wikidata.org/entity/Q124991822,,,
182,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/15f6dd5c-2e3c-43be-8323-fceb9d28a20a,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_1,26 mei 1943,,,1943-05-26,
1411,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/aa9dd08d-409f-48f4-92ed-e7f398272279,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_11,Cor,http://www.wikidata.org/entity/Q124991822,,,
1047,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/816fc8f6-b0a7-4bc5-a619-1fa2ca142336,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_12,Greet,http://www.wikidata.org/entity/Q124972258,,,
1939,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ed2e8ba9-bcf1-4123-acd3-f51a9907e31d,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_15,Albert Cuypstraat,https://adamlink.nl/geo/street/albert-cuypstraat/93,,,
303,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2361f169-fbba-4a80-835d-a311625c7067,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_21,28 mei 1943,,,1943-05-28,
2012,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f62fe48b-894e-4940-990c-b9b01c0a4cca,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_23,Cor,http://www.wikidata.org/entity/Q124991822,,,
696,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/57f33c74-8ed6-4ee9-90d0-869b7f7590d0,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_23,Greet,http://www.wikidata.org/entity/Q124972258,,,
962,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/76fa2a7e-92ed-45f7-9535-1a2ae7bce428,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_25,Tenierstraat,https://adamlink.nl/geo/street/teniersstraat/4397,,,
2077,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ff965e43-abb9-4700-b42f-42306b89128e,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_26,Museumplein,https://adamlink.nl/geo/street/museumplein/3070,,,
1641,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c5354db1-12e6-4c28-bd26-2885b25ed77f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_27,Cor,http://www.wikidata.org/entity/Q124991822,,,
1618,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c27e1ab4-5ace-4cbb-8b19-89ffd9c4b167,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_27,Greet,http://www.wikidata.org/entity/Q124972258,,,
1070,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/83c8a1ad-5f3e-4f9a-9119-fb51004e16b8,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_29,29 mei 1943,,,1943-05-29,
387,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2e1d728b-9536-4049-886e-ee59c97ef871,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_31,Tante Annie,,,,"jarig 16 febr., zoon Freddie. Echtgenote oon Antoon?"
1676,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ca1f85cc-01ce-4ff1-bf8d-0bf8ff13cf76,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_34,Greet,http://www.wikidata.org/entity/Q124972258,,,
1072,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/84324323-3653-47d2-acd3-5aaf34a48faf,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_35,Frans van Deventer,https://archief.amsterdam/indexen/deeds/985333dd-c706-56a3-e053-b784100ade19?person=985333dd-c707-56a3-e053-b784100ade19,,,
1491,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b4ca270a-4e12-43e0-8106-82d6d9875b86,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0065_p065/tr_1_tl_7,27 mei 1943,,,1943-05-27,
542,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/421b79e8-1407-4b1e-8249-4e9f40547d99,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_1,30 mei 1943,,,1943-05-30,
865,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6c4d0a7a-1e1b-48d5-a12c-93ac34ca6660,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_12,31 mei 1943,,,1943-05-31,
105,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0d325015-0748-4763-9ab8-153e5e0b6b0c,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_13,distributiekantoor,,,,
1333,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a2370667-561d-4977-ba36-735aa4b1d6e7,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_16,Cor,http://www.wikidata.org/entity/Q124991822,,,
888,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6e4b916f-d93a-41ed-9667-92b5153d4a7b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_16,Greet,http://www.wikidata.org/entity/Q124972258,,,
1787,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d9409a79-4f40-417f-9616-56d401a3080a,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_17,distributiekantoor,,,,
240,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1b1cf152-a152-4427-ae09-c16343c3ee95,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_18,Greet,http://www.wikidata.org/entity/Q124972258,,,
1474,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b3150b35-58ce-41d5-b1e5-5c17fe4e0fd0,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_20,Greet,http://www.wikidata.org/entity/Q124972258,,,
277,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1f984ff3-4169-4bde-a3ba-e08e21d8de7c,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_20,Ceintuurbaan,https://adamlink.nl/geo/street/ceintuurbaan/723,,,
1740,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d2b1e2b5-0fe6-47eb-8f66-5c3d9f877978,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_26,1 juni 1943,,,1943-06-01,
310,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/24db8da2-ae37-4aed-b337-8cb68edab65b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_3,Cor,http://www.wikidata.org/entity/Q124991822,,,
775,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/62b28484-ff3e-444a-9871-99d7ae7c8146,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_3,Greet,http://www.wikidata.org/entity/Q124972258,,,
500,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3c14eb33-e3f7-4b6d-847f-31eb4fae3837,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_31,2 juni 1943,,,1943-06-02,
77,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0a8ce9d4-9a98-419f-83f9-0899dfee9f84,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_4,Cor,http://www.wikidata.org/entity/Q124991822,,,
849,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6ac0c0ee-8e74-48b0-9d14-b8d053e8d153,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_4,Greet,http://www.wikidata.org/entity/Q124972258,,,
527,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3fd8bad1-af6e-43ff-99a3-b8afa0a79dba,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_5,Greet,http://www.wikidata.org/entity/Q124972258,,,
576,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/489a1d39-7d18-4a55-b333-b192e7c96809,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_7,Cor,http://www.wikidata.org/entity/Q124991822,,,
1861,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e25bf901-1be8-4a86-bd34-df794ef192ec,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_8,Cor,http://www.wikidata.org/entity/Q124991822,,,
868,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6c736382-2689-47b9-a1a0-186ee5c38d9b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_8,Greet,http://www.wikidata.org/entity/Q124972258,,,
1366,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a5ba1dd7-0f95-4ba6-aa84-3451d73ac7fd,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0066_p066/tr_1_tl_9,Greet,http://www.wikidata.org/entity/Q124972258,,,
2065,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fea2a794-f15e-4ee1-a73e-844c77cda59b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_10,Oma,,,,"Moeder Greet, Antonia  Petronella Elisabeth Smit?"
629,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4ea16303-935d-4902-84f0-e133b6957af3,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_11,Cor,http://www.wikidata.org/entity/Q124991822,,,
1457,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b0aafc24-09ca-4f5e-8c4c-deb1d3c62e83,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_14,Cor,http://www.wikidata.org/entity/Q124991822,,,
2035,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f9947e0c-2e52-4e6b-a99e-2e88e4543393,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_16,8 juni 1943,,,1943-06-08,
1669,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c90a7b85-e826-4ab8-a2e4-d804f1866827,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_17,Nicolaas Maesstraat,https://adamlink.nl/geo/street/nicolaas-maesstraat/3127,,,
1387,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a7b15f6c-161d-42b1-a098-e685fdc162ba,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_18,Museumplein,https://adamlink.nl/geo/street/museumplein/3070,,,
536,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/41457991-ed15-4bde-9a7d-f13bed1f46af,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_19,Museumplein,https://adamlink.nl/geo/street/museumplein/3070,,,
617,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4d8a842a-aa88-4fdb-bb10-a8d00d462dfe,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_22,Ceintuurbaan,https://adamlink.nl/geo/street/ceintuurbaan/723,,,
1773,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d782809c-9365-44c7-9611-d6aa3f6e5369,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_28,Cor,http://www.wikidata.org/entity/Q124991822,,,
1558,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bc55c2a6-ec97-4fc1-a7ab-c60728ae9c4b,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_3,7 juni 1943,,,1943-06-07,
2024,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f8388425-a276-4687-9361-7f9c9382ecd0,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_30,9 juni 1943,,,1943-06-09,
659,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/528a92b3-d59d-4717-9539-ac1f121ca02f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_31,Cor,http://www.wikidata.org/entity/Q124991822,,,
2007,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f5f220f8-da0e-41ae-af73-e0cc5850a1aa,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_33,Greet,http://www.wikidata.org/entity/Q124972258,,,
1590,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/bfadc510-11ad-4796-b7f7-1a31efcc96c6,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_4,Oma,,,,"Moeder Greet, Antonia  Petronella Elisabeth Smit?"
1867,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e3eae25f-090f-4ec8-b23e-c46d86f45f84,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_5,oma,,,,"Moeder Greet, Antonia  Petronella Elisabeth Smit?"
440,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/347e3852-b4f6-4a24-b33a-8c005ed29dbf,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_6,Oma,,,,"Moeder Greet, Antonia  Petronella Elisabeth Smit?"
493,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3b88130a-7957-4bac-a2d3-375603cc7ef7,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0068_p068/tr_1_tl_8,Heemstede,http://www.wikidata.org/entity/Q9928,,,
1543,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ba766d3c-6a87-40b2-a667-40ddf7a2eeea,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0070_p070/tr_1_tl_1,Cor,http://www.wikidata.org/entity/Q124991822,,,
